Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
203;24-02-202313:56:26;64;99;36;5560.004;1912;164.681;60;80.729;4299.999;11525;51.8;46.444;74.9;DLSS Jakość
204;24-02-202313:56:27;64;98;36;5560.004;1912;164.561;58;81.51;4299.999;11695;51.4;23.498;74.9;DLSS Jakość
205;24-02-202313:56:28;64;99;37;5560.004;1905;165.886;59;87.172;4299.999;11748;53.3;23.728;74.9;DLSS Jakość
206;24-02-202313:56:29;64;97;38;5560.004;1912;163.969;58;89.953;4300;11755;53.3;31.521;74.9;DLSS Jakość
207;24-02-202313:56:30;64;99;37;5560.004;1905;165.807;58;91.927;4299.997;11585;51.9;25.687;74.8;DLSS Jakość
208;24-02-202313:56:31;64;99;37;5560.004;1890;167.125;58;86.979;4299.997;11690;52;26.943;74.8;DLSS Jakość
209;24-02-202313:56:32;63;99;37;5560.004;1890;165.196;61;85.119;4300;11637;52.3;26.521;74.8;DLSS Jakość
210;24-02-202313:56:33;63;99;37;5560.004;1897;165.351;61;83.854;4299.999;11598;51.9;24.677;74.8;DLSS Jakość
211;24-02-202313:56:34;64;98;37;5560.004;1905;164.497;57;85.156;4299.999;11574;50.9;24.338;74.8;DLSS Jakość
212;24-02-202313:56:35;64;99;37;5560.004;1905;164.119;57;83.344;4299.999;11504;51.7;28.221;74.8;DLSS Jakość
213;24-02-202313:56:36;64;99;37;5576.004;1912;164.503;58;85.938;4299.999;11543;52;27.1;74.8;DLSS Jakość
214;24-02-202313:56:37;64;99;38;5576.004;1912;165.932;59;80.757;4299.999;11525;52.4;23.546;74.8;DLSS Jakość
215;24-02-202313:56:38;64;99;37;5576.004;1897;165.682;57;82.031;4299.998;11642;53.8;22.776;74.8;DLSS Jakość
216;24-02-202313:56:39;64;99;37;5576.004;1905;165.656;61;78.585;4299.998;11616;53.8;22.999;74.8;DLSS Jakość
217;24-02-202313:56:40;64;99;36;5592.004;1897;166.423;55;79.167;4300;11650;52.1;25.273;74.8;DLSS Jakość
218;24-02-202313:56:41;64;99;37;5592.004;1897;166.214;58;67.159;4300;11612;51.7;22.364;74.8;DLSS Jakość
219;24-02-202313:56:42;63;99;35;5592.004;1905;166.44;57;66.952;4300;11591;49.7;23.233;74.8;DLSS Jakość
220;24-02-202313:56:43;63;98;34;5592.004;1912;162.089;60;65.104;4299.999;11655;48.4;24.32;74.8;DLSS Jakość
221;24-02-202313:56:44;64;99;36;5592.004;1905;165.622;57;77.604;4299.999;11657;48.5;23.318;74.7;DLSS Jakość
222;24-02-202313:56:45;63;98;35;5592.004;1912;162.061;58;78.385;4299.999;11625;49.2;24.788;74.7;DLSS Jakość
223;24-02-202313:56:46;63;98;35;5592.004;1912;160.51;60;80.729;4299.999;11721;48.3;25.725;74.7;DLSS Jakość
224;24-02-202313:56:47;63;98;36;5592.004;1912;161.577;59;83.073;4299.999;11437;49.1;25.089;74.7;DLSS Jakość
225;24-02-202313:56:48;63;98;35;5592.004;1912;163.615;62;79.688;4299.999;11305;49.7;25.418;74.7;DLSS Jakość
226;24-02-202313:56:49;63;98;34;5592.004;1912;160.197;56;65.365;4299.999;11335;49.9;25.772;74.7;DLSS Jakość
227;24-02-202313:56:50;63;98;35;5592.004;1912;161.453;58;64.323;4300;11226;51.6;23.83;74.7;DLSS Jakość
228;24-02-202313:56:51;63;98;34;5592.004;1912;161.204;55;59.635;4299.997;11212;52.6;21.841;74.7;DLSS Jakość
229;24-02-202313:56:52;63;98;35;5592.004;1912;160.889;56;64.063;4299.997;11191;52.9;21.719;74.7;DLSS Jakość
1;24-02-202313:25:06;58;98;31;5182.879;1935;159.254;57;68.375;4299.999;11783;45.8;25.158;71.7;DLSS Balans
2;24-02-202313:25:07;58;98;31;5182.879;1935;157.969;55;70.742;4299.999;11823;44.8;26.245;71.7;DLSS Balans
3;24-02-202313:25:08;58;98;31;5182.879;1920;155.628;55;66.86;4299.999;11871;45;25.519;71.7;DLSS Balans
4;24-02-202313:25:09;59;98;31;5182.879;1920;159.41;52;68.699;4299.999;11991;44.9;24.909;71.7;DLSS Balans
5;24-02-202313:25:10;59;98;31;5182.879;1920;155.325;54;70.654;4300;12035;44.6;27.488;71.6;DLSS Balans
6;24-02-202313:25:11;60;98;31;5182.879;1920;154.983;57;68.229;4300;12063;43.9;25.542;71.6;DLSS Balans
7;24-02-202313:25:12;60;98;30;5182.879;1920;156.07;55;63.281;4299.999;12121;42.6;27.487;71.6;DLSS Balans
8;24-02-202313:25:13;60;98;30;5182.879;1920;156.171;53;68.229;4299.999;12193;42.1;26.718;71.6;DLSS Balans
9;24-02-202313:25:14;60;98;28;5182.879;1920;157.378;53;64.323;4299.999;12204;41.8;25.797;71.6;DLSS Balans
10;24-02-202313:25:15;61;98;28;5182.879;1920;155.146;56;65.885;4299.999;12200;40.5;27.778;71.5;DLSS Balans
11;24-02-202313:25:16;61;98;29;5182.879;1920;157.919;56;61.979;4299.999;12313;40.6;27.277;71.5;DLSS Balans
12;24-02-202313:25:17;61;98;27;5182.879;1920;159.051;55;66.146;4299.999;12306;40.5;27.617;71.5;DLSS Balans
13;24-02-202313:25:18;62;98;27;5182.879;1920;158.383;58;60.938;4299.999;12296;40.3;27.732;71.5;DLSS Balans
14;24-02-202313:25:19;62;98;28;5182.879;1920;160.703;56;66.406;4299.999;12287;41.4;27.874;71.4;DLSS Balans
15;24-02-202313:25:20;63;98;29;5182.879;1920;159.789;58;63.802;4300;12398;41.6;26.272;71.4;DLSS Balans
16;24-02-202313:25:21;63;98;28;5182.879;1920;163.076;53;65.625;4299.997;12372;41.6;28.035;71.4;DLSS Balans
17;24-02-202313:25:22;63;98;28;5182.879;1920;161.98;54;66.927;4300.001;12354;41.8;26.925;71.4;DLSS Balans
18;24-02-202313:25:23;63;98;28;5182.879;1912;161.742;56;69.271;4300.001;12345;41.9;26.284;71.4;DLSS Balans
19;24-02-202313:25:24;63;98;29;5182.879;1912;160.478;54;65.625;4299.999;12455;42.2;26.604;71.3;DLSS Balans
20;24-02-202313:25:25;63;98;29;5182.879;1912;160.524;57;65.625;4299.999;12416;41.7;26.306;71.3;DLSS Balans
21;24-02-202313:25:26;63;98;29;5182.879;1912;160.666;52;70.052;4299.999;12364;42.3;26.414;71.3;DLSS Balans
22;24-02-202313:25:36;59;98;32;5182.879;1920;155.044;53;67.188;4299.999;12057;53.9;42.351;72.5;DLSS Balans
23;24-02-202313:25:37;60;98;36;5182.879;1920;162.408;56;79.427;4299.999;12073;60.9;20.098;72.5;DLSS Balans
24;24-02-202313:25:38;60;98;35;5182.879;1920;160.135;56;69.271;4299.999;12081;61.2;18.441;72.5;DLSS Balans
25;24-02-202313:25:39;60;98;36;5182.879;1920;160.918;56;74.479;4299.999;12160;61.1;19.453;72.5;DLSS Balans
26;24-02-202313:25:40;60;98;36;5182.879;1920;160.968;55;81.771;4299.999;12157;59.9;20.635;72.5;DLSS Balans
27;24-02-202313:25:41;61;97;35;5182.879;1920;157.854;55;84.375;4299.998;12144;58.4;21.29;72.5;DLSS Balans
28;24-02-202313:25:42;61;98;37;5182.879;1920;161.508;58;70.573;4300.001;12177;59.5;20.662;72.4;DLSS Balans
29;24-02-202313:25:43;61;98;37;5182.879;1920;161.724;56;73.177;4300.001;12169;59.9;19.661;72.4;DLSS Balans
30;24-02-202313:25:44;61;98;37;5182.879;1920;160.372;57;73.698;4299.998;12146;59.5;20.074;72.4;DLSS Balans
31;24-02-202313:25:45;61;98;36;5182.879;1920;161.019;55;75.26;4299.998;12130;59.4;21.538;72.4;DLSS Balans
32;24-02-202313:25:46;61;98;38;5166.879;1920;163.164;55;60.417;4300;12214;59.8;18.053;72.4;DLSS Balans
33;24-02-202313:25:47;61;98;38;5166.879;1920;163.13;56;72.396;4300;12203;57.7;21.02;72.4;DLSS Balans
34;24-02-202313:25:48;61;98;38;5166.879;1920;162.357;54;66.406;4299.998;12187;59.1;20.053;72.4;DLSS Balans
35;24-02-202313:25:49;61;98;39;5166.879;1920;163.806;54;63.542;4299.998;12178;59.9;19.159;72.4;DLSS Balans
36;24-02-202313:25:50;62;98;39;5166.879;1920;163.156;51;61.979;4299.999;12276;58.8;20.037;72.4;DLSS Balans
37;24-02-202313:25:51;62;98;39;5166.879;1920;162.767;53;61.979;4300;12266;58.4;19.312;72.4;DLSS Balans
38;24-02-202313:25:52;62;98;39;5166.879;1920;163.641;55;57.031;4300;12223;58.6;19.501;72.3;DLSS Balans
39;24-02-202313:25:53;61;98;38;5166.879;1920;159.629;53;58.854;4300;12201;59;20.196;72.3;DLSS Balans
40;24-02-202313:25:54;62;97;36;5166.879;1920;156.919;56;68.49;4299.998;12290;58;22.027;72.3;DLSS Balans
41;24-02-202313:25:55;62;98;39;5166.879;1920;162.846;60;77.165;4300;12258;57.9;20.448;72.3;DLSS Balans
42;24-02-202313:25:56;62;97;39;5166.879;1920;162.282;54;76.302;4299.999;12232;59.9;22.127;72.3;DLSS Balans
43;24-02-202313:25:57;62;97;40;5166.879;1920;162.813;54;63.542;4299.999;12262;59.6;19.782;72.3;DLSS Balans
44;24-02-202313:25:58;62;98;40;5166.879;1920;163.392;54;60.938;4300;12318;60;17.809;72.3;DLSS Balans
45;24-02-202313:25:59;62;98;40;5166.879;1920;162.314;53;58.854;4299.998;12293;59.9;33.054;72.3;DLSS Balans
46;24-02-202313:26:00;62;98;40;5166.879;1920;163.255;55;63.78;4299.998;12254;63.4;19.117;72.3;DLSS Balans
47;24-02-202313:26:09;60;98;28;5166.879;1920;162.631;55;76.563;4299.999;12124;56.7;22.409;73.3;DLSS Balans
48;24-02-202313:26:10;60;98;27;5166.879;1920;160.979;56;83.854;4299.999;12111;53.2;23.195;73.3;DLSS Balans
49;24-02-202313:26:11;61;98;27;5166.879;1920;160.639;56;80.208;4299.999;12104;52.8;23.457;73.3;DLSS Balans
50;24-02-202313:26:12;60;98;26;5150.879;1920;157.856;55;80.469;4299.999;12104;52.8;22.411;73.2;DLSS Balans
51;24-02-202313:26:13;61;98;27;5150.879;1920;161.21;55;79.167;4299.999;12168;52;23.741;73.2;DLSS Balans
52;24-02-202313:26:14;61;98;27;5150.879;1920;162.098;56;74.74;4299.999;12127;52.9;22.187;73.2;DLSS Balans
53;24-02-202313:26:15;61;99;26;5150.879;1920;161.992;57;76.823;4300;12114;52.4;21.591;73.2;DLSS Balans
54;24-02-202313:26:16;61;98;27;5150.879;1920;166.057;55;74.219;4299.999;12196;52.3;21.54;73.2;DLSS Balans
55;24-02-202313:26:17;61;98;27;5150.879;1912;162.768;60;76.563;4299.999;12177;53.4;23.876;73.2;DLSS Balans
56;24-02-202313:26:18;61;99;27;5150.879;1912;162.966;58;68.75;4299.999;12163;53.9;21.898;73.1;DLSS Balans
57;24-02-202313:26:19;61;98;28;5150.879;1920;164.207;54;64.323;4299.999;12145;54.7;21.129;73.1;DLSS Balans
58;24-02-202313:26:20;61;98;28;5150.879;1920;161.288;55;68.229;4299.999;12222;55.4;21.143;73.1;DLSS Balans
59;24-02-202313:26:21;61;98;29;5150.879;1920;163.882;57;80.244;4299.999;12204;56.8;25.141;73.1;DLSS Balans
60;24-02-202313:26:22;62;98;30;5150.879;1920;163.782;57;77.604;4299.999;12160;57.9;22.431;73.1;DLSS Balans
61;24-02-202313:26:23;62;98;30;5150.879;1920;164.282;54;72.24;4299.999;12134;57.9;20.513;73.1;DLSS Balans
62;24-02-202313:26:24;62;98;31;5150.879;1920;163.826;56;70.313;4299.999;12226;58;21.341;73.1;DLSS Balans
63;24-02-202313:26:25;62;98;30;5150.879;1920;162.772;55;70.495;4300;12213;58.1;21.32;73.1;DLSS Balans
64;24-02-202313:26:26;62;98;30;5150.879;1920;163.538;53;69.01;4300;12195;58.8;19.707;73.1;DLSS Balans
65;24-02-202313:26:27;62;98;31;5150.879;1920;163.74;55;64.837;4299.999;12234;59.1;19.708;73;DLSS Balans
66;24-02-202313:26:28;62;98;30;5150.879;1920;165.072;51;62.5;4300;12271;59.5;19.707;73;DLSS Balans
67;24-02-202313:26:29;62;98;30;5150.879;1920;162.31;54;57.813;4299.998;12250;58.9;31.708;73;DLSS Balans
68;24-02-202313:26:30;62;98;31;5150.879;1920;164.456;58;61.719;4299.998;12233;59.9;18.349;73;DLSS Balans
69;24-02-202313:26:31;62;98;31;5150.879;1920;163.576;54;64.323;4299.999;12329;60.2;18.874;73;DLSS Balans
70;24-02-202313:26:32;62;98;31;5150.879;1920;162.767;52;64.583;4300.001;12306;59.8;23.72;73;DLSS Balans
71;24-02-202313:26:53;57;93;32;5150.879;1935;147.607;57;95.052;4300;12029;51;25.356;75.3;DLSS Balans
72;24-02-202313:26:54;58;96;34;5166.879;1935;154.604;59;92.708;4300;12147;52.9;25.413;75.3;DLSS Balans
73;24-02-202313:26:55;58;96;33;5214.879;1935;153.688;59;92.448;4299.999;12185;51.9;24.767;75.3;DLSS Balans
74;24-02-202313:26:56;58;95;32;5230.879;1935;151.532;57;93.073;4299.999;12206;51.4;25.122;75.3;DLSS Balans
75;24-02-202313:26:57;58;97;32;5230.879;1935;153.239;56;91.011;4299.999;12267;52.2;26.195;75.2;DLSS Balans
76;24-02-202313:26:58;59;98;33;5230.879;1935;154.532;56;89.583;4299.999;12328;51.8;22.659;75.2;DLSS Balans
77;24-02-202313:26:59;59;95;32;5230.879;1935;150.727;57;90.625;4299.999;12332;50.2;23.538;75.2;DLSS Balans
78;24-02-202313:27:00;58;92;31;5246.879;1935;147.72;57;93.75;4299.999;12336;49.2;24.236;75.2;DLSS Balans
79;24-02-202313:27:01;59;96;32;5262.879;1935;150.99;57;92.969;4299.999;12406;49.2;25.089;75.2;DLSS Balans
80;24-02-202313:27:02;58;87;29;5262.879;1935;146.832;57;91.667;4299.998;12397;48.9;29.501;75.2;DLSS Balans
81;24-02-202313:27:03;59;95;31;5262.879;1935;149.717;60;93.586;4299.998;12388;50.2;24.723;75.1;DLSS Balans
82;24-02-202313:27:04;59;95;32;5262.879;1920;147.962;59;93.126;4299.998;12349;50.3;27.105;75.1;DLSS Balans
83;24-02-202313:27:05;59;93;32;5262.879;1920;153.58;58;92.708;4299.998;12356;47.8;26.616;75.1;DLSS Balans
84;24-02-202313:27:06;59;95;32;5262.879;1920;152.316;57;95.573;4300;12352;49.3;28.75;75.1;DLSS Balans
85;24-02-202313:27:07;59;95;33;5262.879;1920;154.705;58;95.573;4300;12378;47.2;28.377;75.1;DLSS Balans
86;24-02-202313:27:08;59;91;30;5262.879;1920;145.397;58;93.75;4299.999;12412;49.6;24.108;75;DLSS Balans
87;24-02-202313:27:09;59;91;31;5262.879;1920;143.404;57;95.573;4299.999;12502;48.7;29.156;75;DLSS Balans
88;24-02-202313:27:10;60;95;32;5262.879;1920;151.767;57;96.615;4299.999;12495;49.4;28.833;75;DLSS Balans
89;24-02-202313:27:11;59;90;30;5262.879;1920;143.677;56;94.271;4299.999;12464;49.5;26.899;75;DLSS Balans
90;24-02-202313:27:12;60;96;32;5262.879;1920;154.608;57;93.75;4300;12544;51.2;24.868;75;DLSS Balans
91;24-02-202313:27:13;60;97;32;5262.879;1920;153.244;57;94.271;4300;12539;50.8;28.72;75;DLSS Balans
92;24-02-202313:27:14;60;96;32;5262.879;1920;155.591;57;92.969;4299.999;12510;49.6;28.344;74.9;DLSS Balans
93;24-02-202313:27:15;60;92;31;5262.879;1920;151.519;57;93.229;4299.999;12481;50.1;24.08;74.9;DLSS Balans
94;24-02-202313:27:16;60;96;32;5262.879;1920;149.676;57;91.927;4300;12552;50.6;26.805;74.9;DLSS Balans
95;24-02-202313:27:43;55;98;35;5710.879;1935;153.673;56;84.115;4299.999;12184;59.5;20.757;77.7;DLSS Balans
96;24-02-202313:27:44;56;98;35;5726.879;1935;153.792;59;88.021;4299.998;12244;60.1;20.275;77.7;DLSS Balans
97;24-02-202313:27:45;56;98;35;5726.879;1935;154.001;57;85.156;4299.998;12284;59.7;20.754;77.7;DLSS Balans
98;24-02-202313:27:46;56;98;35;5726.879;1935;153.311;56;89.844;4299.999;12399;59.9;22.902;77.7;DLSS Balans
99;24-02-202313:27:47;56;98;34;5726.879;1935;153.133;57;86.979;4299.999;12435;59.5;22.663;77.7;DLSS Balans
100;24-02-202313:27:48;56;98;34;5726.879;1935;153.867;56;94.792;4300;12402;58.5;25.423;77.7;DLSS Balans
101;24-02-202313:27:49;57;98;34;5726.879;1935;153.941;58;94.531;4300;12422;60.1;26.663;77.7;DLSS Balans
102;24-02-202313:27:50;57;98;34;5726.879;1935;153.826;57;93.229;4299.999;12549;60;20.849;77.6;DLSS Balans
103;24-02-202313:27:51;57;98;35;5726.879;1935;153.428;57;88.281;4299.999;12546;59.7;20.349;77.6;DLSS Balans
104;24-02-202313:27:52;57;98;35;5726.879;1935;153;56;91.79;4299.999;12552;59.8;20.798;77.6;DLSS Balans
105;24-02-202313:27:53;57;98;35;5726.879;1935;153.475;58;90.482;4299.999;12549;60.1;20.896;77.6;DLSS Balans
106;24-02-202313:27:54;58;98;34;5726.879;1935;152.9;57;88.198;4299.999;12663;60.2;21.232;77.6;DLSS Balans
107;24-02-202313:27:55;58;98;35;5726.879;1935;154.304;59;92.969;4299.999;12663;58.5;21.669;77.6;DLSS Balans
108;24-02-202313:27:56;58;98;35;5726.879;1935;154.886;58;90.625;4300;12651;59.7;24.712;77.6;DLSS Balans
109;24-02-202313:27:57;58;98;36;5726.879;1935;156.18;55;88.021;4299.999;12676;60.6;19.28;77.6;DLSS Balans
110;24-02-202313:27:58;58;98;34;5730.754;1935;156.973;57;89.063;4299.999;12721;61.7;19.924;77.6;DLSS Balans
111;24-02-202313:27:59;59;98;34;5730.754;1935;157.501;57;88.542;4299.999;12682;62.9;20.023;77.5;DLSS Balans
112;24-02-202313:28:00;58;98;33;5730.754;1935;157.342;56;97.656;4299.999;12651;64.5;21.613;77.5;DLSS Balans
113;24-02-202313:28:01;58;98;32;5730.754;1935;156.738;55;86.517;4299.999;12749;65.4;22.464;77.5;DLSS Balans
114;24-02-202313:28:02;59;96;32;5730.754;1935;148.038;58;98.177;4299.999;12636;57.7;25.671;77.5;DLSS Balans
115;24-02-202313:28:03;58;88;32;5730.754;1935;147.255;57;98.717;4299.999;12660;55.4;24.702;77.5;DLSS Balans
116;24-02-202313:28:04;57;87;31;5730.754;1935;137.129;58;97.135;4299.999;12675;57.5;22.954;77.5;DLSS Balans
117;24-02-202313:28:05;58;97;33;5730.754;1935;151.585;57;96.342;4299.999;12796;59.8;21.318;77.5;DLSS Balans
118;24-02-202313:28:06;58;90;30;5730.754;1935;146.168;59;96.883;4299.998;12803;53.8;23.027;77.5;DLSS Balans
119;24-02-202313:28:07;58;92;31;5730.754;1935;149.654;59;97.384;4299.998;12787;54.2;22.787;77.4;DLSS Balans
120;24-02-202313:28:08;59;97;34;5730.754;1935;154.527;58;97.625;4300;12779;56.4;23.211;77.4;DLSS Balans
121;24-02-202313:28:09;59;94;33;5730.754;1935;154.184;57;96.354;4300;12890;57.1;24.934;77.4;DLSS Balans
122;24-02-202313:28:10;59;92;32;5730.754;1935;149.111;57;98.698;4299.998;12768;53.1;27.845;77.4;DLSS Balans
123;24-02-202313:28:11;59;98;35;5730.754;1920;158.9;58;96.354;4300.002;12782;59.3;21.825;77.4;DLSS Balans
124;24-02-202313:28:12;60;98;35;5682.754;1920;156.92;57;94.792;4299.998;12880;58.8;22.795;77.4;DLSS Balans
125;24-02-202313:28:13;59;97;34;5682.754;1920;153.784;57;96.094;4299.998;12771;57.9;23.669;77.4;DLSS Balans
126;24-02-202313:28:14;60;98;36;5682.754;1920;157.909;58;95.052;4299.999;12782;58.3;27.012;77.3;DLSS Balans
127;24-02-202313:28:15;60;96;34;5682.754;1920;154.782;58;95.573;4299.999;12787;59.9;21.273;77.3;DLSS Balans
128;24-02-202313:28:16;60;98;35;5682.754;1920;158.274;61;97.135;4299.999;12930;60.6;22.293;77.3;DLSS Balans
129;24-02-202313:28:17;60;98;35;5682.754;1920;156.412;57;93.229;4299.999;12943;61.1;22.055;77.3;DLSS Balans
130;24-02-202313:28:18;60;98;36;5682.754;1920;157.604;59;92.448;4299.999;12913;60.7;25.806;77.3;DLSS Balans
131;24-02-202313:28:19;60;95;34;5682.754;1920;147.302;60;92.188;4299.999;12873;61.5;21.791;77.3;DLSS Balans
132;24-02-202313:28:20;60;98;35;5682.754;1920;157.922;58;100;4299.998;13027;63.3;25.127;77.3;DLSS Balans
133;24-02-202313:28:21;60;98;36;5682.754;1920;158.493;58;90.885;4299.978;13004;62;22.97;77.3;DLSS Balans
134;24-02-202313:28:22;61;98;36;5698.754;1920;160.539;57;92.448;4300.022;12977;60.1;22.114;77.3;DLSS Balans
135;24-02-202313:28:23;60;98;35;5730.754;1920;159.907;59;90.104;4300.022;12840;58.2;23.76;77.2;DLSS Balans
136;24-02-202313:28:24;61;98;36;5730.754;1920;159.409;58;90.625;4299.999;12851;60.5;28.025;77.2;DLSS Balans
137;24-02-202313:28:25;61;98;35;5698.754;1920;157.844;58;99.219;4300;12806;63.5;21.742;77.2;DLSS Balans
138;24-02-202313:28:26;61;98;35;5698.754;1920;160.511;59;96.875;4300;12749;63.1;21.03;77.2;DLSS Balans
139;24-02-202313:28:27;61;98;35;5700.754;1920;159.248;56;100;4299.999;12841;63.9;19.325;77.2;DLSS Balans
140;24-02-202313:28:28;61;98;34;5700.754;1920;153.23;56;88.711;4299.999;12821;62.2;21.425;77.2;DLSS Balans
141;24-02-202313:28:29;61;98;36;5700.754;1920;158.298;61;91.011;4299.999;12798;59.8;22.52;77.2;DLSS Balans
142;24-02-202313:28:30;61;98;34;5700.754;1920;157.889;55;93.49;4299.995;12759;60.9;21.268;77.2;DLSS Balans
143;24-02-202313:28:31;61;98;35;5700.754;1920;159.422;57;84.375;4300.002;12926;59.5;22.77;77.2;DLSS Balans
144;24-02-202313:28:32;61;98;35;5700.754;1920;158.993;57;88.802;4300.002;12909;59.4;21.54;77.1;DLSS Balans
145;24-02-202313:28:33;61;98;35;5700.754;1920;159.896;57;92.188;4299.998;12792;59.9;23.465;77.1;DLSS Balans
146;24-02-202313:28:34;61;96;35;5700.754;1920;157.003;57;95.052;4300.001;12845;59.4;23.158;77.1;DLSS Balans
147;24-02-202313:28:35;61;98;35;5700.754;1920;160.604;61;94.01;4300.001;13009;60.7;23.409;77.1;DLSS Balans
148;24-02-202313:28:36;62;98;37;5700.754;1920;160.518;59;95.052;4300;13001;61.6;22.272;77.1;DLSS Balans
149;24-02-202313:28:37;61;97;36;5700.754;1920;154.884;57;95.833;4300;13025;60.8;23.266;77.1;DLSS Balans
150;24-02-202313:28:38;62;98;37;5700.754;1920;160.698;56;93.49;4299.998;13124;60.4;24.757;77.1;DLSS Balans
151;24-02-202313:28:39;62;96;36;5716.754;1920;159.141;59;97.656;4299.998;13167;59.5;23.987;77.1;DLSS Balans
152;24-02-202313:28:40;62;98;36;5730.754;1912;159.769;61;96.354;4300;13098;59.7;24.71;77.1;DLSS Balans
153;24-02-202313:28:41;62;98;37;5730.754;1920;161.529;58;92.188;4300;12880;58.6;28.476;77;DLSS Balans
154;24-02-202313:28:42;62;98;37;5730.754;1920;160.154;58;94.271;4299.999;13023;63.6;19.709;77;DLSS Balans
155;24-02-202313:28:43;62;98;36;5714.754;1920;159.274;57;93.229;4299.999;12999;62.4;20.775;77;DLSS Balans
156;24-02-202313:28:44;62;98;37;5714.754;1920;162.913;59;85.889;4299.999;12990;61.9;23.319;77;DLSS Balans
157;24-02-202313:28:45;62;98;37;5714.754;1912;164.066;58;88.103;4299.999;12998;61.1;23.21;77;DLSS Balans
158;24-02-202313:28:46;62;98;36;5714.754;1920;162.148;57;90.365;4299.999;13119;57.8;38.845;77;DLSS Balans
159;24-02-202313:28:47;62;99;36;5714.754;1920;164.091;58;89.063;4299.999;13040;58.8;25.587;77;DLSS Balans
160;24-02-202313:28:48;63;99;35;5714.754;1920;163.898;59;88.454;4299.999;13011;57.9;30.607;77;DLSS Balans
161;24-02-202313:28:49;63;98;36;5714.754;1920;163.251;57;83.608;4299.999;13073;59.2;21.116;77;DLSS Balans
162;24-02-202313:28:50;63;98;35;5714.754;1920;159.709;58;87.24;4299.999;13151;59.5;22.344;76.9;DLSS Balans
163;24-02-202313:28:51;63;98;36;5746.754;1920;164.211;56;95.052;4299.999;13112;60;22.942;76.9;DLSS Balans
164;24-02-202313:28:52;63;98;35;5746.754;1920;163.506;56;87.76;4299.999;13060;59.9;19.397;76.9;DLSS Balans
165;24-02-202313:28:53;63;98;36;5746.754;1905;163.34;57;94.869;4299.999;12885;56.7;29.045;76.9;DLSS Balans
166;24-02-202313:28:54;63;98;37;5746.754;1920;161.803;59;99.219;4299.999;12881;62.7;38.01;76.9;DLSS Balans
167;24-02-202313:28:55;63;98;38;5682.754;1920;162.215;58;88.896;4299.999;12849;63.9;23.088;76.9;DLSS Balans
168;24-02-202313:28:56;63;98;39;5682.754;1920;164.151;57;100;4299.998;12793;63.7;19.856;76.9;DLSS Balans
169;24-02-202313:28:57;63;98;38;5666.754;1912;163.433;58;91.406;4300.001;12835;63;21.724;76.9;DLSS Balans
170;24-02-202313:28:58;63;98;38;5666.754;1912;165.164;58;87.838;4300.001;12853;62.7;21.202;76.9;DLSS Balans
171;24-02-202313:28:59;63;98;37;5666.754;1920;165.597;58;85.119;4299.999;12761;61.9;29.688;76.9;DLSS Balans
172;24-02-202313:29:00;63;93;35;5666.754;1920;152.065;58;91.54;4299.999;12816;60.8;26.112;76.8;DLSS Balans
173;24-02-202313:29:01;63;99;37;5666.754;1920;163.622;58;90.25;4299.999;12963;62.9;19.495;76.8;DLSS Balans
174;24-02-202313:29:02;63;98;37;5666.754;1920;163.457;57;84.93;4299.999;12835;62.9;20.721;76.8;DLSS Balans
175;24-02-202313:29:03;63;98;37;5666.754;1920;163.76;59;89.737;4299.999;12855;61.9;26.33;76.8;DLSS Balans
176;24-02-202313:29:04;63;98;38;5666.754;1912;162.973;58;93.655;4299.998;12936;62;25.945;76.8;DLSS Balans
177;24-02-202313:29:05;63;98;36;5666.754;1920;162.371;58;89.224;4300.001;12926;63.3;25.531;76.8;DLSS Balans
178;24-02-202313:29:06;63;98;35;5666.754;1920;164.658;58;84.896;4300.001;12920;60.4;20.715;76.8;DLSS Balans
179;24-02-202313:29:07;63;98;35;5666.754;1920;164.171;56;91.146;4300;12929;59.6;20.077;76.8;DLSS Balans
180;24-02-202313:29:08;64;99;35;5666.754;1920;163.923;56;83.594;4299.998;12997;59.9;19.396;76.8;DLSS Balans
181;24-02-202313:29:09;63;98;35;5666.754;1920;164.67;56;82.022;4299.997;12851;58.9;24.036;76.8;DLSS Balans
182;24-02-202313:29:10;63;98;34;5666.754;1920;160.989;57;80.99;4299.997;12865;57.5;21.98;76.7;DLSS Balans
183;24-02-202313:29:11;63;98;35;5666.754;1920;164.071;60;83.333;4300;12871;58.6;21.136;76.7;DLSS Balans
184;24-02-202313:29:12;63;98;35;5666.754;1912;163.92;58;75.521;4299.997;12973;59.5;21.261;76.7;DLSS Balans
185;24-02-202313:29:13;63;98;35;5666.754;1920;164.416;57;78.906;4300.001;12861;59.2;27.844;76.7;DLSS Balans
186;24-02-202313:29:14;63;98;35;5666.754;1920;165.898;56;80.244;4300.001;12879;59.9;20.707;76.7;DLSS Balans
187;24-02-202313:29:15;63;98;35;5666.754;1920;163.758;57;81.758;4299.999;12848;59.8;19.934;76.7;DLSS Balans
188;24-02-202313:29:16;63;98;35;5666.754;1920;163.911;60;81.51;4299.999;12982;60.3;21.549;76.7;DLSS Balans
