Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202315:47:14;63.000;99.000;36.000;5684.949;1882.000;165.866;58.000;83.594;4300.005;9980.000;37.600;37.346;159.100
24-02-202315:47:15;64.000;99.000;33.000;5696.137;1905.000;165.357;57.000;79.688;4300.001;9947.000;36.600;32.639;159.000
24-02-202315:47:16;64.000;99.000;32.000;5638.262;1905.000;169.523;60.000;79.167;4300.001;10063.000;36.900;30.292;158.800
24-02-202315:47:17;64.000;99.000;30.000;5558.637;1897.000;168.912;59.000;69.531;4300.001;10054.000;40.800;27.006;158.700
24-02-202315:47:18;64.000;99.000;30.000;5533.512;1905.000;167.661;61.000;66.667;4300.001;10001.000;42.700;28.873;158.600
24-02-202315:47:19;64.000;99.000;30.000;5487.262;1912.000;169.382;61.000;64.844;4300.001;9936.000;44.500;24.742;158.600
24-02-202315:47:20;64.000;99.000;31.000;5459.199;1905.000;168.023;62.000;66.667;4300.001;10066.000;47.500;25.801;158.500
24-02-202315:47:21;64.000;99.000;31.000;5436.949;1905.000;168.992;58.000;70.573;4300.001;10025.000;46.800;25.500;158.400
24-02-202315:47:22;64.000;99.000;31.000;5431.824;1912.000;168.282;57.000;68.955;4300.001;10005.000;45.400;24.092;158.300
24-02-202315:47:23;64.000;99.000;31.000;5433.512;1897.000;167.120;58.000;68.803;4300.001;9970.000;44.600;24.833;158.200
24-02-202315:47:24;64.000;99.000;33.000;5435.387;1905.000;168.219;61.000;77.344;4300.001;10122.000;42.800;26.523;158.100
24-02-202315:47:25;62.000;99.000;34.000;5429.824;1912.000;113.827;58.000;78.385;4300.001;10102.000;39.900;111.675;158.000
24-02-202315:47:26;56.000;20.000;5.000;5416.699;1927.000;67.966;59.000;93.490;4300.001;9993.000;99.500;25.856;157.900
24-02-202315:47:27;54.000;20.000;3.000;5384.074;1162.000;43.474;58.000;87.500;4300.001;9887.000;75.400;116.022;157.900
24-02-202315:47:28;53.000;31.000;6.000;5380.387;1042.000;40.652;60.000;90.365;4300.002;9894.000;112.500;12.703;157.800
24-02-202315:47:29;52.000;35.000;6.000;5359.262;975.000;41.196;57.000;95.125;4300.001;9650.000;117.900;15.079;157.800
24-02-202315:47:30;52.000;39.000;6.000;5402.512;930.000;41.170;57.000;85.459;4300.002;9504.000;127.300;10.937;157.800
24-02-202315:47:31;51.000;40.000;7.000;5400.512;915.000;41.412;57.000;84.635;4300.002;9477.000;127.600;10.589;157.700
24-02-202315:47:32;51.000;37.000;6.000;5394.324;900.000;40.986;59.000;88.542;4300.001;9379.000;130.000;10.257;157.700
24-02-202315:47:33;51.000;38.000;6.000;5387.574;900.000;41.124;57.000;90.365;4300.001;9269.000;129.300;10.903;157.700
24-02-202315:47:34;50.000;36.000;6.000;5400.512;922.000;40.587;58.000;85.677;4300.001;9165.000;128.000;12.217;157.700
24-02-202315:47:35;50.000;40.000;7.000;5395.762;900.000;40.906;57.000;87.941;4300.001;9167.000;129.300;10.323;157.600
24-02-202315:47:36;49.000;37.000;6.000;5395.387;900.000;39.090;58.000;87.574;4300.001;9167.000;115.700;28.850;157.600
24-02-202315:47:37;49.000;34.000;6.000;5379.824;810.000;33.292;58.000;94.010;4300.001;9339.000;102.000;31.400;157.600
24-02-202315:47:38;49.000;30.000;6.000;5379.824;1080.000;41.436;58.000;95.573;4300.001;8985.000;116.200;13.064;157.500
24-02-202315:47:39;49.000;36.000;6.000;5378.137;960.000;39.995;58.000;93.329;4300.000;8987.000;119.900;12.106;157.500
24-02-202315:47:40;49.000;39.000;7.000;5378.637;967.000;40.653;58.000;87.838;4300.001;8923.000;124.400;14.422;157.500
24-02-202315:47:41;48.000;39.000;7.000;5377.137;967.000;41.673;57.000;90.885;4300.001;8875.000;123.800;14.965;157.400
24-02-202315:47:42;48.000;38.000;7.000;5374.137;930.000;40.870;58.000;90.365;4300.001;8825.000;135.200;9.134;157.400
24-02-202315:47:43;48.000;39.000;7.000;5365.824;915.000;41.429;57.000;87.500;4300.001;8824.000;135.600;9.738;157.400
24-02-202315:47:44;48.000;39.000;7.000;5358.699;922.000;40.830;58.000;92.969;4300.002;8776.000;136.700;10.507;157.400
24-02-202315:47:45;48.000;38.000;7.000;5356.387;930.000;41.362;58.000;82.813;4299.998;8746.000;134.400;9.747;157.400
24-02-202315:47:46;47.000;39.000;7.000;5354.637;930.000;40.994;58.000;87.500;4300.005;8697.000;136.600;9.593;157.300
24-02-202315:47:47;47.000;39.000;7.000;5355.574;900.000;40.985;58.000;85.938;4300.001;8694.000;134.800;9.026;157.300
24-02-202315:47:48;47.000;39.000;7.000;5355.637;915.000;41.045;58.000;89.323;4300.001;8667.000;134.200;10.022;157.300
24-02-202315:47:49;47.000;40.000;7.000;5363.762;915.000;41.048;58.000;90.885;4300.001;8643.000;133.700;11.191;157.300
24-02-202315:47:50;47.000;34.000;6.000;5364.199;1012.000;41.249;58.000;89.323;4300.001;8644.000;128.900;14.129;157.300
24-02-202315:47:51;47.000;35.000;7.000;5364.012;1012.000;41.929;57.000;87.500;4300.001;8630.000;128.500;10.650;157.200
24-02-202315:47:52;46.000;38.000;6.000;5365.137;922.000;40.844;57.000;86.198;4300.001;8612.000;135.900;12.899;157.200
24-02-202315:47:53;46.000;39.000;7.000;5365.137;922.000;41.115;58.000;91.667;4300.001;8595.000;135.200;8.994;157.200
24-02-202315:47:54;46.000;38.000;7.000;5370.449;930.000;40.770;58.000;87.760;4300.001;8594.000;138.400;10.214;157.200
24-02-202315:47:55;46.000;39.000;7.000;5386.762;930.000;41.231;57.000;81.510;4300.001;8572.000;135.500;10.361;157.200
24-02-202315:47:56;46.000;37.000;7.000;5379.324;952.000;41.012;58.000;89.063;4300.001;8561.000;138.200;9.423;157.200
24-02-202315:47:57;46.000;38.000;7.000;5387.574;952.000;41.444;58.000;93.750;4300.001;8562.000;136.200;16.511;157.100
24-02-202315:47:58;45.000;37.000;7.000;5386.887;937.000;41.335;57.000;86.458;4300.001;8562.000;140.600;9.926;157.100
24-02-202315:47:59;45.000;38.000;7.000;5387.574;990.000;41.016;58.000;86.458;4300.001;8552.000;137.300;10.385;157.100
24-02-202315:48:00;45.000;33.000;7.000;5389.387;1057.000;41.966;57.000;88.802;4300.001;8546.000;138.900;19.064;157.100
24-02-202315:48:01;45.000;36.000;7.000;5389.074;1057.000;42.068;58.000;89.583;4300.001;8535.000;140.100;9.080;157.100
24-02-202315:48:02;45.000;39.000;7.000;5389.074;960.000;41.441;58.000;86.198;4300.001;8534.000;140.700;10.773;157.100
24-02-202315:48:03;45.000;40.000;7.000;5388.762;952.000;41.532;57.000;89.224;4300.001;8527.000;139.400;10.099;157.100
24-02-202315:48:04;45.000;38.000;7.000;5373.137;952.000;41.544;58.000;87.838;4300.000;8519.000;141.300;9.454;157.000
24-02-202315:48:05;45.000;41.000;7.000;5365.449;945.000;41.921;58.000;85.156;4300.000;8519.000;141.900;9.016;157.000
24-02-202315:48:06;45.000;39.000;7.000;5364.449;967.000;41.452;57.000;89.323;4300.002;8514.000;144.100;10.418;157.000
24-02-202315:48:07;44.000;39.000;7.000;5363.512;967.000;41.347;58.000;91.406;4300.002;8507.000;143.900;9.234;157.000
24-02-202315:48:08;44.000;37.000;7.000;5360.574;982.000;41.406;58.000;95.313;4300.001;8504.000;144.500;9.035;157.000
24-02-202315:48:09;44.000;39.000;7.000;5360.574;982.000;42.076;58.000;89.323;4300.001;8503.000;143.800;9.434;157.000
24-02-202315:48:10;44.000;37.000;7.000;5360.574;990.000;41.639;59.000;82.813;4300.001;8500.000;146.200;8.038;157.000
24-02-202315:48:11;44.000;37.000;7.000;5359.449;967.000;41.988;58.000;87.500;4300.001;8498.000;144.900;8.821;157.000
24-02-202315:48:12;44.000;40.000;9.000;5359.324;990.000;42.664;57.000;93.490;4300.001;8497.000;142.100;16.618;157.000
24-02-202315:48:13;44.000;38.000;7.000;5358.887;990.000;41.923;57.000;84.375;4300.001;8497.000;141.500;9.450;156.900
24-02-202315:48:14;43.000;38.000;7.000;5359.824;960.000;41.761;58.000;87.500;4300.001;8494.000;144.100;9.049;156.900
