Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202311:44:14;62.000;95.000;37.000;7022.672;1920.000;153.363;58.000;68.699;4300.001;10973.000;45.900;30.556;82.100
24-02-202311:44:15;61.000;80.000;32.000;7030.859;1920.000;150.438;60.000;74.619;4300.001;10951.000;44.700;54.738;82.100
24-02-202311:44:16;61.000;93.000;36.000;7029.566;1920.000;145.635;55.000;69.010;4300.001;10946.000;47.900;31.167;82.100
24-02-202311:44:17;61.000;85.000;32.000;7049.816;1920.000;143.397;55.000;73.698;4300.000;11058.000;45.200;25.497;82.100
24-02-202311:44:18;62.000;95.000;35.000;7055.316;1920.000;153.756;56.000;74.856;4300.002;10975.000;49.400;25.682;82.100
24-02-202311:44:19;62.000;96.000;35.000;7055.316;1920.000;154.092;60.000;78.056;4300.002;10930.000;53.100;24.994;82.100
24-02-202311:44:20;61.000;94.000;35.000;7055.316;1920.000;152.977;57.000;76.563;4300.000;10982.000;52.200;29.156;82.000
24-02-202311:44:21;62.000;97.000;36.000;7067.691;1920.000;154.776;60.000;77.344;4299.999;11046.000;50.700;25.564;82.000
24-02-202311:44:22;61.000;85.000;31.000;7080.691;1920.000;142.720;59.000;66.390;4300.001;10954.000;47.400;26.060;82.000
24-02-202311:44:23;62.000;93.000;33.000;7094.816;1920.000;148.552;61.000;74.355;4300.002;10917.000;51.500;26.762;82.000
24-02-202311:44:24;61.000;82.000;29.000;7100.816;1920.000;140.478;62.000;71.354;4300.002;11000.000;49.200;24.492;82.000
24-02-202311:44:25;61.000;85.000;30.000;7149.879;1920.000;137.638;60.000;73.958;4300.000;11017.000;48.500;26.233;82.000
24-02-202311:44:26;60.000;83.000;27.000;7188.504;1920.000;142.112;57.000;76.042;4300.000;10776.000;49.900;26.357;81.900
24-02-202311:44:27;61.000;88.000;27.000;7222.004;1920.000;143.713;62.000;72.034;4300.001;10752.000;51.500;25.652;81.900
24-02-202311:44:28;60.000;81.000;25.000;7340.379;1920.000;132.981;59.000;79.948;4300.001;10852.000;48.900;25.697;81.900
24-02-202311:44:29;61.000;85.000;28.000;7427.691;1920.000;139.598;57.000;81.771;4300.000;10873.000;47.900;28.105;81.900
24-02-202311:44:30;60.000;85.000;29.000;7476.691;1920.000;146.541;57.000;76.563;4300.001;10812.000;50.000;29.448;81.900
24-02-202311:44:31;61.000;87.000;31.000;7501.004;1920.000;137.663;61.000;71.094;4300.001;10780.000;48.700;26.962;81.900
24-02-202311:44:32;61.000;84.000;29.000;7517.504;1920.000;136.548;58.000;69.332;4300.000;10876.000;50.600;28.275;81.900
24-02-202311:44:33;60.000;89.000;30.000;7517.504;1920.000;141.816;56.000;65.885;4300.000;10841.000;50.500;28.212;81.800
24-02-202311:44:34;60.000;82.000;27.000;7555.629;1920.000;135.211;58.000;70.833;4300.001;10796.000;49.800;31.246;81.800
24-02-202311:44:35;61.000;84.000;27.000;7606.066;1920.000;147.338;59.000;71.354;4300.001;10770.000;49.400;33.397;81.800
24-02-202311:44:36;60.000;87.000;28.000;7673.254;1920.000;143.238;60.000;76.563;4300.001;10839.000;48.900;29.621;81.800
24-02-202311:44:37;60.000;85.000;28.000;7723.691;1920.000;144.130;61.000;73.438;4300.001;10789.000;49.300;27.738;81.800
24-02-202311:44:38;61.000;88.000;29.000;7723.691;1920.000;138.795;55.000;63.311;4300.000;10757.000;51.300;27.074;81.800
24-02-202311:44:39;61.000;86.000;28.000;7734.691;1920.000;139.009;58.000;80.208;4300.001;10795.000;51.200;26.100;81.700
24-02-202311:44:40;60.000;91.000;30.000;7742.066;1920.000;145.244;59.000;67.188;4300.000;10812.000;51.600;27.585;81.700
24-02-202311:44:41;60.000;81.000;25.000;7747.066;1920.000;139.004;56.000;68.229;4300.000;10766.000;52.400;24.639;81.700
24-02-202311:44:42;61.000;87.000;35.000;7752.691;1920.000;144.750;57.000;71.447;4300.000;10740.000;50.400;25.775;81.700
24-02-202311:44:43;61.000;99.000;40.000;7751.254;1920.000;157.932;57.000;62.240;4300.001;10853.000;49.300;25.079;81.700
24-02-202311:44:44;62.000;99.000;41.000;7750.754;1920.000;158.671;58.000;63.281;4300.001;10901.000;48.500;30.004;81.700
24-02-202311:44:45;61.000;89.000;37.000;7750.754;1920.000;147.004;61.000;68.750;4300.001;10889.000;49.700;25.034;81.700
24-02-202311:44:46;61.000;87.000;37.000;7769.754;1920.000;143.967;58.000;65.620;4300.001;10899.000;46.400;30.642;81.600
24-02-202311:44:47;61.000;93.000;38.000;7750.754;1920.000;147.433;61.000;73.826;4300.000;11061.000;46.500;31.403;81.600
24-02-202311:44:48;61.000;86.000;35.000;7765.754;1920.000;142.138;58.000;65.885;4300.000;11000.000;42.100;31.941;81.600
24-02-202311:44:49;61.000;86.000;36.000;7765.754;1920.000;145.569;58.000;66.146;4300.000;10894.000;42.000;30.059;81.600
24-02-202311:44:50;60.000;91.000;36.000;7749.629;1920.000;142.273;62.000;62.500;4300.000;10944.000;41.700;31.408;81.600
24-02-202311:44:51;61.000;90.000;37.000;7749.629;1920.000;153.166;55.000;67.708;4300.000;11030.000;41.600;30.291;81.500
24-02-202311:44:52;61.000;85.000;36.000;7749.129;1920.000;143.749;57.000;62.500;4300.000;10978.000;42.700;32.373;81.500
24-02-202311:44:53;61.000;94.000;39.000;7749.129;1920.000;157.882;59.000;65.365;4300.000;10907.000;43.200;32.564;81.500
24-02-202311:44:54;61.000;84.000;34.000;7765.629;1920.000;140.765;58.000;69.531;4300.000;10994.000;43.800;31.472;81.500
24-02-202311:44:55;61.000;86.000;36.000;7765.629;1920.000;146.343;57.000;70.313;4300.000;10960.000;45.400;27.680;81.500
