00, 24-02-2023 11:42:07, Hardware monitoring log v1.6 
01, 24-02-2023 11:42:08, NVIDIA GeForce RTX 3060
80, 24-02-2023 11:43:07, 62.000              ,92.000              ,36.000              ,6423.578            ,1920.000            ,7500.999            ,154.921             ,57.000              ,60.745              ,4300.001            ,10955.000           ,40.900              ,37.323              ,0.100               ,83.500              ,1466.200            ,0.700               ,36.000              ,1402.000            
80, 24-02-2023 11:43:08, 62.000              ,97.000              ,39.000              ,6439.578            ,1920.000            ,7500.999            ,160.557             ,59.000              ,54.262              ,4300.000            ,10892.000           ,41.200              ,37.581              ,0.100               ,83.500              ,1466.200            ,0.700               ,36.000              ,1410.000            
80, 24-02-2023 11:43:09, 62.000              ,95.000              ,37.000              ,6423.578            ,1920.000            ,7500.999            ,154.964             ,55.000              ,63.567              ,4300.000            ,10918.000           ,42.600              ,36.325              ,0.100               ,83.400              ,1466.200            ,0.700               ,36.000              ,1411.000            
80, 24-02-2023 11:43:10, 62.000              ,91.000              ,36.000              ,6423.578            ,1920.000            ,7500.999            ,149.774             ,58.000              ,55.584              ,4300.001            ,11021.000           ,43.500              ,35.182              ,0.100               ,83.400              ,1466.200            ,0.700               ,36.000              ,1417.000            
80, 24-02-2023 11:43:11, 62.000              ,95.000              ,38.000              ,6423.641            ,1920.000            ,7500.999            ,161.253             ,58.000              ,64.323              ,4300.001            ,10946.000           ,42.900              ,34.429              ,0.100               ,83.400              ,1466.200            ,0.700               ,36.000              ,1409.000            
80, 24-02-2023 11:43:12, 62.000              ,92.000              ,36.000              ,6429.078            ,1920.000            ,7500.999            ,155.905             ,60.000              ,63.802              ,4300.000            ,10888.000           ,43.500              ,32.955              ,0.100               ,83.400              ,1466.200            ,0.700               ,37.000              ,1421.000            
80, 24-02-2023 11:43:13, 62.000              ,91.000              ,37.000              ,6429.578            ,1920.000            ,7500.999            ,151.119             ,52.000              ,61.198              ,4300.000            ,11007.000           ,43.500              ,34.514              ,0.100               ,83.400              ,1466.200            ,0.700               ,37.000              ,1415.000            
80, 24-02-2023 11:43:14, 62.000              ,93.000              ,37.000              ,6429.078            ,1920.000            ,7500.999            ,154.727             ,59.000              ,64.844              ,4300.000            ,11004.000           ,44.200              ,34.131              ,0.100               ,83.300              ,1466.200            ,0.700               ,37.000              ,1411.000            
80, 24-02-2023 11:43:15, 62.000              ,92.000              ,37.000              ,6429.141            ,1920.000            ,7500.999            ,152.685             ,60.000              ,60.677              ,4300.000            ,10965.000           ,43.400              ,31.270              ,0.100               ,83.300              ,1466.200            ,0.700               ,37.000              ,1418.000            
80, 24-02-2023 11:43:16, 62.000              ,95.000              ,38.000              ,6429.578            ,1920.000            ,7500.999            ,153.758             ,58.000              ,61.719              ,4300.001            ,10989.000           ,43.800              ,32.850              ,0.100               ,83.300              ,1466.200            ,0.700               ,37.000              ,1419.000            
80, 24-02-2023 11:43:17, 62.000              ,95.000              ,37.000              ,6429.359            ,1920.000            ,7500.999            ,154.877             ,54.000              ,62.500              ,4299.999            ,11009.000           ,43.700              ,34.556              ,0.100               ,83.300              ,1466.200            ,0.700               ,37.000              ,1407.000            
80, 24-02-2023 11:43:18, 62.000              ,96.000              ,36.000              ,6573.297            ,1920.000            ,7500.999            ,161.501             ,54.000              ,63.542              ,4299.999            ,10993.000           ,44.500              ,31.946              ,0.100               ,83.300              ,1466.200            ,0.700               ,37.000              ,1420.000            
80, 24-02-2023 11:43:19, 62.000              ,93.000              ,35.000              ,6573.297            ,1920.000            ,7500.999            ,155.441             ,58.000              ,60.156              ,4300.001            ,10882.000           ,43.600              ,34.025              ,0.100               ,83.200              ,1466.200            ,0.700               ,37.000              ,1424.000            
80, 24-02-2023 11:43:20, 62.000              ,93.000              ,36.000              ,6573.359            ,1920.000            ,7500.999            ,152.174             ,60.000              ,60.417              ,4300.001            ,10940.000           ,44.200              ,32.783              ,0.100               ,83.200              ,1466.200            ,0.700               ,37.000              ,1417.000            
80, 24-02-2023 11:43:21, 62.000              ,93.000              ,36.000              ,6573.234            ,1920.000            ,7500.999            ,154.621             ,55.000              ,66.406              ,4300.000            ,11034.000           ,42.800              ,35.968              ,0.100               ,83.200              ,1466.200            ,0.700               ,37.000              ,1416.000            
80, 24-02-2023 11:43:22, 62.000              ,99.000              ,38.000              ,6605.984            ,1920.000            ,7500.999            ,160.992             ,58.000              ,63.567              ,4300.000            ,10825.000           ,41.800              ,34.540              ,0.100               ,83.200              ,1466.200            ,0.700               ,37.000              ,1425.000            
80, 24-02-2023 11:43:23, 62.000              ,94.000              ,36.000              ,6605.984            ,1920.000            ,7500.999            ,151.479             ,56.000              ,61.929              ,4300.000            ,10829.000           ,42.300              ,32.940              ,0.100               ,83.200              ,1466.200            ,0.700               ,37.000              ,1410.000            
80, 24-02-2023 11:43:24, 62.000              ,92.000              ,35.000              ,6605.984            ,1920.000            ,7500.999            ,151.357             ,57.000              ,62.500              ,4300.001            ,10936.000           ,43.000              ,33.798              ,0.100               ,83.100              ,1466.200            ,0.700               ,37.000              ,1419.000            
80, 24-02-2023 11:43:25, 62.000              ,93.000              ,35.000              ,6624.734            ,1920.000            ,7500.999            ,154.744             ,60.000              ,63.021              ,4300.000            ,11003.000           ,43.600              ,35.340              ,0.100               ,83.100              ,1466.200            ,0.700               ,37.000              ,1423.000            
80, 24-02-2023 11:43:26, 62.000              ,96.000              ,37.000              ,6624.797            ,1920.000            ,7500.999            ,160.722             ,60.000              ,59.375              ,4300.000            ,10952.000           ,42.500              ,33.847              ,0.100               ,83.100              ,1466.200            ,0.700               ,37.000              ,1428.000            
80, 24-02-2023 11:43:27, 63.000              ,99.000              ,39.000              ,6640.797            ,1920.000            ,7500.999            ,163.917             ,58.000              ,67.188              ,4300.000            ,10931.000           ,43.700              ,29.305              ,0.100               ,83.100              ,1466.200            ,0.700               ,37.000              ,1422.000            
80, 24-02-2023 11:43:28, 62.000              ,91.000              ,36.000              ,6640.922            ,1920.000            ,7500.999            ,154.179             ,59.000              ,67.188              ,4300.000            ,10860.000           ,42.900              ,32.374              ,0.100               ,83.100              ,1466.200            ,0.700               ,37.000              ,1428.000            
80, 24-02-2023 11:43:29, 63.000              ,94.000              ,38.000              ,6640.797            ,1920.000            ,7500.999            ,155.271             ,57.000              ,66.406              ,4300.000            ,10908.000           ,43.700              ,32.984              ,0.100               ,83.000              ,1466.200            ,0.700               ,37.000              ,1428.000            
80, 24-02-2023 11:43:30, 63.000              ,92.000              ,37.000              ,6640.797            ,1920.000            ,7500.999            ,157.640             ,55.000              ,54.688              ,4300.000            ,10898.000           ,42.300              ,27.050              ,0.100               ,83.000              ,1466.200            ,0.700               ,37.000              ,1429.000            
80, 24-02-2023 11:43:31, 62.000              ,95.000              ,38.000              ,6641.797            ,1920.000            ,7500.999            ,154.485             ,59.000              ,66.390              ,4300.001            ,10915.000           ,43.100              ,35.328              ,0.100               ,83.000              ,1466.200            ,0.700               ,37.000              ,1429.000            
80, 24-02-2023 11:43:32, 62.000              ,90.000              ,35.000              ,6640.797            ,1920.000            ,7500.999            ,154.773             ,56.000              ,59.021              ,4300.000            ,11048.000           ,41.900              ,37.289              ,0.100               ,83.000              ,1466.200            ,0.700               ,37.000              ,1427.000            
80, 24-02-2023 11:43:33, 62.000              ,94.000              ,37.000              ,6640.859            ,1920.000            ,7500.999            ,161.085             ,56.000              ,63.542              ,4300.000            ,10823.000           ,42.500              ,35.628              ,0.100               ,83.000              ,1466.200            ,0.700               ,37.000              ,1430.000            
80, 24-02-2023 11:43:34, 63.000              ,92.000              ,37.000              ,6640.922            ,1920.000            ,7500.999            ,158.672             ,57.000              ,61.979              ,4300.001            ,10848.000           ,44.100              ,34.204              ,0.100               ,82.900              ,1466.200            ,0.700               ,37.000              ,1430.000            
80, 24-02-2023 11:43:35, 62.000              ,89.000              ,35.000              ,6640.797            ,1920.000            ,7500.999            ,155.092             ,61.000              ,63.281              ,4300.000            ,10905.000           ,42.200              ,32.493              ,0.100               ,82.900              ,1466.200            ,0.700               ,37.000              ,1431.000            
80, 24-02-2023 11:43:36, 62.000              ,91.000              ,37.000              ,6640.922            ,1920.000            ,7500.999            ,152.040             ,58.000              ,60.677              ,4300.000            ,10998.000           ,42.700              ,30.829              ,0.100               ,82.900              ,1466.200            ,0.700               ,37.000              ,1432.000            
80, 24-02-2023 11:43:37, 62.000              ,91.000              ,37.000              ,6676.109            ,1920.000            ,7500.999            ,150.539             ,59.000              ,68.229              ,4300.000            ,10834.000           ,41.800              ,35.231              ,0.100               ,82.900              ,1466.200            ,0.700               ,37.000              ,1432.000            
80, 24-02-2023 11:43:38, 63.000              ,96.000              ,39.000              ,6676.109            ,1920.000            ,7500.999            ,159.912             ,60.000              ,60.677              ,4300.000            ,10792.000           ,41.800              ,35.603              ,0.100               ,82.900              ,1466.200            ,0.700               ,37.000              ,1428.000            
