02, Datetime, GPU temperature     ,GPU usage           ,FB usage            ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,CPU temperature     ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Fan speed 2         ,Fan tachometer 2
80, 24-02-2023 10:25:05, 63.000              ,99.000              ,36.000              ,5394.277            ,1897.000            ,7500.999            ,168.206             ,54.000              ,40.983              ,4299.999            ,8297.000            ,47.100              ,22.630              ,0.100               ,43.100              ,2673.700            ,0.200               ,33.000              ,1223.000            
80, 24-02-2023 10:25:06, 63.000              ,99.000              ,36.000              ,5394.277            ,1905.000            ,7500.999            ,166.905             ,49.000              ,37.760              ,4300.000            ,8324.000            ,47.700              ,22.275              ,0.100               ,43.100              ,2673.700            ,0.200               ,33.000              ,1231.000            
80, 24-02-2023 10:25:07, 63.000              ,99.000              ,36.000              ,5394.277            ,1905.000            ,7500.999            ,166.905             ,50.000              ,35.921              ,4299.999            ,8342.000            ,47.900              ,22.699              ,0.100               ,43.100              ,2673.700            ,0.200               ,34.000              ,1241.000            
80, 24-02-2023 10:25:08, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,167.479             ,59.000              ,36.979              ,4299.999            ,8389.000            ,45.700              ,51.198              ,0.100               ,43.100              ,2673.700            ,0.200               ,34.000              ,1235.000            
80, 24-02-2023 10:25:09, 63.000              ,99.000              ,36.000              ,5394.277            ,1905.000            ,7500.999            ,167.055             ,47.000              ,39.323              ,4299.999            ,8549.000            ,45.800              ,30.102              ,0.100               ,43.100              ,2673.700            ,0.200               ,35.000              ,1245.000            
80, 24-02-2023 10:25:10, 63.000              ,99.000              ,37.000              ,5394.277            ,1897.000            ,7500.999            ,168.060             ,48.000              ,39.660              ,4299.999            ,8559.000            ,45.300              ,23.622              ,0.100               ,43.100              ,2673.700            ,0.200               ,35.000              ,1262.000            
80, 24-02-2023 10:25:11, 63.000              ,99.000              ,38.000              ,5394.277            ,1905.000            ,7500.999            ,164.776             ,50.000              ,36.979              ,4299.999            ,8570.000            ,43.900              ,24.725              ,0.100               ,43.100              ,2673.700            ,0.200               ,35.000              ,1285.000            
80, 24-02-2023 10:25:12, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,165.018             ,54.000              ,39.991              ,4299.999            ,8659.000            ,43.900              ,24.507              ,0.100               ,43.100              ,2673.700            ,0.200               ,35.000              ,1311.000            
80, 24-02-2023 10:25:13, 63.000              ,99.000              ,36.000              ,5394.277            ,1912.000            ,7500.999            ,164.199             ,48.000              ,38.368              ,4299.999            ,8643.000            ,44.200              ,24.537              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1334.000            
80, 24-02-2023 10:25:14, 63.000              ,99.000              ,35.000              ,5394.277            ,1912.000            ,7500.999            ,163.858             ,55.000              ,38.021              ,4299.999            ,8647.000            ,45.200              ,23.877              ,0.100               ,43.100              ,2673.700            ,0.200               ,36.000              ,1357.000            
