Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202314:41:13;61.000;98.000;34.000;5184.781;1927.000;161.488;56.000;93.229;4299.999;12629.000;58.700;21.530;92.000
24-02-202314:41:14;60.000;96.000;33.000;5184.781;1927.000;154.573;57.000;96.615;4299.998;12617.000;56.900;26.328;91.900
24-02-202314:41:15;61.000;96.000;33.000;5186.781;1927.000;159.971;57.000;97.656;4299.998;12546.000;57.800;23.820;91.800
24-02-202314:41:16;61.000;98.000;34.000;5186.781;1927.000;161.436;57.000;90.104;4299.998;12678.000;59.700;22.582;91.700
24-02-202314:41:17;61.000;98.000;34.000;5186.781;1927.000;162.637;56.000;93.390;4299.998;12629.000;59.600;22.921;91.600
24-02-202314:41:18;61.000;98.000;34.000;5186.781;1927.000;163.198;56.000;96.615;4299.998;12613.000;58.200;23.881;91.500
24-02-202314:41:19;61.000;98.000;32.000;5186.781;1927.000;156.328;56.000;94.531;4299.998;12563.000;56.500;25.471;91.400
24-02-202314:41:20;61.000;98.000;34.000;5186.781;1927.000;161.406;55.000;92.303;4299.998;12721.000;54.600;24.389;91.300
24-02-202314:41:21;61.000;98.000;34.000;5186.781;1912.000;163.080;60.000;92.448;4299.999;12709.000;56.200;23.649;91.200
24-02-202314:41:22;61.000;97.000;35.000;5186.781;1927.000;159.795;57.000;93.750;4299.994;12682.000;56.100;24.840;91.100
24-02-202314:41:23;62.000;98.000;36.000;5186.781;1905.000;164.256;55.000;91.406;4299.994;12698.000;56.800;26.621;91.000
24-02-202314:41:24;62.000;98.000;36.000;5186.781;1927.000;165.384;57.000;93.229;4300.000;12734.000;56.900;22.552;90.900
24-02-202314:41:25;61.000;98.000;36.000;5186.781;1927.000;161.705;55.000;93.490;4299.997;12680.000;57.900;23.506;90.800
24-02-202314:41:26;62.000;98.000;38.000;5186.781;1920.000;163.367;57.000;95.573;4299.997;12690.000;59.300;24.054;90.700
24-02-202314:41:27;62.000;95.000;35.000;5184.781;1927.000;161.609;58.000;95.052;4299.998;12797.000;57.900;23.027;90.600
24-02-202314:41:28;62.000;96.000;35.000;5184.781;1927.000;159.552;56.000;96.875;4299.998;12800.000;56.500;24.652;90.500
24-02-202314:41:29;62.000;99.000;36.000;5184.781;1927.000;165.227;57.000;93.750;4299.998;12721.000;56.900;23.916;90.500
24-02-202314:41:30;62.000;98.000;36.000;5184.781;1927.000;164.206;58.000;96.615;4299.999;12688.000;58.500;22.363;90.400
24-02-202314:41:31;62.000;98.000;36.000;5200.781;1912.000;164.325;56.000;91.146;4299.994;12835.000;60.400;22.012;90.300
24-02-202314:41:32;62.000;99.000;36.000;5200.781;1927.000;163.949;57.000;94.010;4299.994;12811.000;58.600;24.056;90.200
24-02-202314:41:33;63.000;98.000;35.000;5200.781;1905.000;167.610;56.000;91.927;4299.999;12814.000;58.700;21.784;90.100
24-02-202314:41:34;62.000;99.000;36.000;5200.781;1912.000;166.882;57.000;91.406;4299.998;12756.000;54.900;31.488;90.000
24-02-202314:41:35;62.000;99.000;35.000;5200.781;1905.000;166.316;56.000;92.448;4299.998;12909.000;55.600;23.556;89.900
24-02-202314:41:36;62.000;98.000;35.000;5216.781;1905.000;165.857;56.000;90.482;4299.998;12846.000;54.900;29.012;89.800
24-02-202314:41:37;62.000;95.000;33.000;5232.781;1912.000;165.738;57.000;92.708;4299.998;12649.000;53.300;26.054;89.700
24-02-202314:41:38;62.000;98.000;34.000;5248.781;1897.000;164.439;56.000;94.099;4299.999;12671.000;55.900;23.786;89.600
24-02-202314:41:39;62.000;98.000;34.000;5248.781;1905.000;163.703;57.000;93.390;4299.999;12773.000;55.100;30.767;89.600
24-02-202314:41:40;63.000;98.000;35.000;5248.781;1912.000;165.108;55.000;89.481;4299.999;12734.000;56.400;26.268;89.500
24-02-202314:41:41;62.000;98.000;33.000;5248.781;1897.000;167.750;55.000;89.583;4299.998;12531.000;55.700;21.365;89.400
24-02-202314:41:42;63.000;98.000;35.000;5248.781;1912.000;166.161;55.000;92.862;4299.995;12673.000;56.600;23.209;89.300
24-02-202314:41:43;63.000;98.000;36.000;5248.781;1897.000;166.235;54.000;93.842;4299.995;12674.000;58.000;28.416;89.200
24-02-202314:41:44;63.000;98.000;36.000;5248.781;1912.000;163.266;58.000;92.708;4299.999;12695.000;57.700;27.358;89.100
24-02-202314:41:45;63.000;98.000;36.000;5248.781;1905.000;163.259;58.000;94.531;4299.999;12586.000;57.500;24.021;89.000
24-02-202314:41:46;63.000;99.000;36.000;5248.781;1905.000;167.258;57.000;88.021;4299.997;12690.000;57.600;24.653;89.000
24-02-202314:41:47;63.000;98.000;37.000;5248.781;1897.000;167.697;58.000;83.608;4299.999;12716.000;57.500;21.445;88.900
24-02-202314:41:48;63.000;98.000;36.000;5248.781;1912.000;165.980;57.000;86.719;4299.999;12689.000;58.400;21.356;88.800
24-02-202314:41:49;63.000;98.000;37.000;5248.781;1897.000;166.291;56.000;86.402;4299.999;12580.000;58.400;25.082;88.700
24-02-202314:41:50;63.000;98.000;36.000;5248.781;1905.000;165.295;55.000;88.896;4299.998;12677.000;57.300;27.099;88.600
24-02-202314:41:51;63.000;98.000;35.000;5248.781;1912.000;163.540;57.000;88.198;4299.998;12703.000;57.300;22.918;88.600
24-02-202314:41:52;63.000;98.000;35.000;5248.781;1912.000;164.242;58.000;87.574;4299.998;12716.000;58.200;22.850;88.500
24-02-202314:41:53;63.000;98.000;36.000;5248.781;1912.000;163.462;57.000;89.994;4299.998;12697.000;58.100;23.349;88.400
24-02-202314:41:54;63.000;97.000;33.000;5248.781;1912.000;165.362;56.000;90.885;4299.998;12783.000;57.400;27.382;88.300
24-02-202314:41:55;63.000;98.000;32.000;5248.781;1912.000;165.964;54.000;88.281;4299.998;12750.000;54.200;25.077;88.200
24-02-202314:41:56;63.000;98.000;33.000;5248.781;1912.000;162.063;58.000;79.688;4299.998;12704.000;53.400;22.674;88.100
24-02-202314:41:57;63.000;98.000;33.000;5248.781;1912.000;164.361;57.000;78.321;4299.998;12845.000;52.800;30.887;88.100
24-02-202314:41:58;63.000;98.000;33.000;5248.781;1912.000;162.439;56.000;80.244;4299.998;12801.000;53.200;22.592;88.000
24-02-202314:41:59;63.000;99.000;33.000;5248.781;1912.000;165.618;55.000;77.865;4299.998;12740.000;53.900;23.477;87.900
24-02-202314:42:00;63.000;98.000;33.000;5248.781;1912.000;163.859;56.000;78.321;4299.998;12696.000;54.300;24.235;87.800
