Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202313:17:29;62.000;99.000;37.000;5769.199;1912.000;169.194;49.000;53.906;4300.000;12988.000;42.700;25.095;75.400
24-02-202313:17:30;62.000;99.000;38.000;5769.199;1890.000;165.500;49.000;59.115;4300.000;12966.000;42.700;36.137;75.400
24-02-202313:17:31;62.000;99.000;39.000;5769.199;1912.000;166.302;47.000;52.083;4300.000;12947.000;42.700;25.359;75.300
24-02-202313:17:32;62.000;99.000;38.000;5769.199;1882.000;168.927;52.000;70.313;4299.998;13046.000;42.700;26.076;75.300
24-02-202313:17:33;62.000;99.000;39.000;5769.199;1890.000;167.970;52.000;65.625;4300.000;13021.000;43.500;25.487;75.300
24-02-202313:17:34;63.000;99.000;38.000;5769.199;1905.000;169.393;52.000;54.948;4300.000;12994.000;43.400;36.528;75.200
24-02-202313:17:35;62.000;99.000;38.000;5769.199;1905.000;169.872;55.000;52.604;4300.000;12985.000;43.800;25.551;75.200
24-02-202313:17:36;63.000;99.000;38.000;5769.199;1905.000;169.776;46.000;52.344;4299.999;13076.000;44.000;24.896;75.100
24-02-202313:17:37;63.000;99.000;39.000;5769.199;1905.000;168.538;49.000;53.048;4299.999;13037.000;43.800;24.926;75.100
24-02-202313:17:54;58.000;98.000;44.000;5753.199;1935.000;160.526;54.000;77.083;4299.999;12702.000;35.900;31.138;78.200
24-02-202313:17:55;58.000;98.000;43.000;5753.199;1920.000;157.792;54.000;80.990;4300.000;12746.000;37.600;31.609;78.100
24-02-202313:17:56;58.000;98.000;41.000;5753.199;1920.000;153.381;56.000;79.731;4300.000;12758.000;36.800;33.287;78.100
24-02-202313:17:57;59.000;98.000;41.000;5753.199;1912.000;158.549;58.000;80.171;4299.999;12782.000;36.900;30.700;78.000
24-02-202313:17:58;59.000;98.000;44.000;5753.199;1920.000;161.274;55.000;81.771;4299.999;12898.000;37.400;29.483;78.000
24-02-202313:17:59;59.000;98.000;42.000;5753.199;1920.000;158.558;50.000;82.031;4299.999;12912.000;37.600;36.495;77.900
24-02-202313:18:00;59.000;98.000;43.000;5753.199;1920.000;161.208;53.000;82.292;4299.999;12920.000;36.300;35.024;77.900
24-02-202313:18:01;59.000;98.000;42.000;5753.199;1920.000;159.945;53.000;79.475;4300.000;12889.000;36.200;30.830;77.800
24-02-202313:18:02;59.000;98.000;42.000;5753.199;1920.000;157.563;53.000;83.073;4300.000;13012.000;36.300;34.948;77.800
