02, DateTime, GPU temperature     ,GPU usage           ,FB usage            ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,CPU temperature     ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Fan speed 2         ,Fan tachometer 2
80, 24-02-2023 13:17:33, 62.000              ,99.000              ,39.000              ,5769.199            ,1890.000            ,7500.999            ,167.970             ,52.000              ,65.625              ,4300.000            ,13021.000           ,43.500              ,25.487              ,0.700               ,75.300              ,1919.300            ,25.500              ,31.000              ,1208.000            
80, 24-02-2023 13:17:34, 63.000              ,99.000              ,38.000              ,5769.199            ,1905.000            ,7500.999            ,169.393             ,52.000              ,54.948              ,4300.000            ,12994.000           ,43.400              ,36.528              ,0.700               ,75.200              ,1919.300            ,25.500              ,32.000              ,1221.000            
80, 24-02-2023 13:17:35, 62.000              ,99.000              ,38.000              ,5769.199            ,1905.000            ,7500.999            ,169.872             ,55.000              ,52.604              ,4300.000            ,12985.000           ,43.800              ,25.551              ,0.700               ,75.200              ,1919.300            ,25.500              ,32.000              ,1230.000            
80, 24-02-2023 13:17:36, 63.000              ,99.000              ,38.000              ,5769.199            ,1905.000            ,7500.999            ,169.776             ,46.000              ,52.344              ,4299.999            ,13076.000           ,44.000              ,24.896              ,0.700               ,75.100              ,1919.300            ,25.700              ,32.000              ,1232.000            
80, 24-02-2023 13:17:37, 63.000              ,99.000              ,39.000              ,5769.199            ,1905.000            ,7500.999            ,168.538             ,49.000              ,53.048              ,4299.999            ,13037.000           ,43.800              ,24.926              ,0.700               ,75.100              ,1919.300            ,25.700              ,32.000              ,1246.000            
80, 24-02-2023 13:17:38, 54.000              ,22.000              ,5.000               ,5769.199            ,1920.000            ,7500.999            ,57.549              ,50.000              ,49.239              ,4299.999            ,12855.000           ,218.500             ,35.699              ,0.700               ,75.300              ,1919.300            ,25.700              ,33.000              ,1265.000            
80, 24-02-2023 13:17:39, 53.000              ,22.000              ,5.000               ,5769.199            ,1245.000            ,5000.996            ,57.212              ,53.000              ,63.375              ,4299.999            ,12897.000           ,247.400             ,32.598              ,0.700               ,75.500              ,1919.300            ,25.700              ,33.000              ,1277.000            
80, 24-02-2023 13:17:40, 51.000              ,33.000              ,8.000               ,5769.199            ,1125.000            ,5000.996            ,37.498              ,53.000              ,68.242              ,4299.999            ,12870.000           ,246.100             ,14.928              ,0.700               ,75.700              ,1919.300            ,25.700              ,33.000              ,1289.000            
80, 24-02-2023 13:17:41, 51.000              ,35.000              ,8.000               ,5769.199            ,1057.000            ,5000.996            ,36.810              ,53.000              ,55.990              ,4299.999            ,12807.000           ,254.700             ,9.024               ,0.700               ,75.900              ,1919.300            ,25.700              ,33.000              ,1294.000            
80, 24-02-2023 13:17:42, 50.000              ,37.000              ,8.000               ,5769.199            ,1020.000            ,5000.996            ,36.778              ,54.000              ,68.803              ,4299.999            ,12760.000           ,253.900             ,10.980              ,0.700               ,76.100              ,1919.300            ,25.700              ,32.000              ,1299.000            
80, 24-02-2023 13:17:43, 50.000              ,38.000              ,8.000               ,5769.199            ,990.000             ,5000.996            ,36.495              ,53.000              ,73.317              ,4299.999            ,12810.000           ,254.700             ,5.691               ,0.700               ,76.300              ,1919.300            ,25.900              ,32.000              ,1301.000            
80, 24-02-2023 13:17:44, 49.000              ,37.000              ,8.000               ,5753.199            ,967.000             ,5000.996            ,36.355              ,52.000              ,69.860              ,4299.999            ,12761.000           ,252.700             ,13.106              ,0.700               ,76.500              ,1919.300            ,25.900              ,31.000              ,1293.000            
80, 24-02-2023 13:17:45, 49.000              ,39.000              ,8.000               ,5753.199            ,945.000             ,5000.996            ,36.207              ,52.000              ,72.135              ,4299.999            ,12718.000           ,250.500             ,14.563              ,0.700               ,76.700              ,1919.300            ,25.900              ,30.000              ,1278.000            
80, 24-02-2023 13:17:46, 49.000              ,38.000              ,8.000               ,5753.199            ,930.000             ,5000.996            ,36.143              ,55.000              ,69.271              ,4299.999            ,12670.000           ,253.700             ,9.901               ,0.700               ,76.900              ,1919.300            ,25.900              ,30.000              ,1262.000            
80, 24-02-2023 13:17:47, 48.000              ,37.000              ,8.000               ,5753.199            ,937.000             ,5000.996            ,36.307              ,52.000              ,69.792              ,4299.999            ,12755.000           ,252.100             ,8.683               ,0.700               ,77.100              ,1919.300            ,26.000              ,30.000              ,1245.000            
80, 24-02-2023 13:17:48, 48.000              ,39.000              ,8.000               ,5753.199            ,937.000             ,5000.996            ,36.313              ,54.000              ,71.264              ,4299.999            ,12631.000           ,249.500             ,14.540              ,0.700               ,77.300              ,1919.300            ,26.000              ,30.000              ,1239.000            
80, 24-02-2023 13:17:49, 48.000              ,40.000              ,8.000               ,5753.199            ,945.000             ,5000.996            ,36.229              ,53.000              ,79.427              ,4299.999            ,12607.000           ,253.700             ,7.705               ,0.700               ,77.500              ,1919.300            ,26.000              ,30.000              ,1227.000            
80, 24-02-2023 13:17:50, 48.000              ,37.000              ,8.000               ,5753.199            ,952.000             ,5000.996            ,36.194              ,53.000              ,70.654              ,4299.999            ,12585.000           ,252.800             ,5.633               ,0.700               ,77.700              ,1919.300            ,26.000              ,30.000              ,1227.000            
