02,Datetime,GPUtemperature,GPUusage,FBusage,Memoryusage,Coreclock,Memoryclock,Power,CPUtemperature,CPUusage,CPUclock,RAMusage,Framerate,Frametime,FramerateMin,FramerateAvg,FramerateMax,Framerate1%Low,Fanspeed2,Fantachometer2
80,24-02-202314:31:20,61.000,98.000,38.000,4823.664,1920.000,7500.999,164.066,50.000,63.542,4299.998,10686.000,59.900,18.611,0.800,76.500,1552.700,0.800,30.000,1205.000
80,24-02-202314:31:21,61.000,98.000,39.000,4823.664,1920.000,7500.999,164.367,56.000,67.416,4299.998,10681.000,60.100,20.747,0.800,76.400,1552.700,0.800,30.000,1207.000
80,24-02-202314:31:22,53.000,23.000,5.000,4823.664,1935.000,7500.999,56.823,50.000,73.958,4299.998,10617.000,216.800,21.350,0.800,77.100,1552.700,0.800,30.000,1201.000
80,24-02-202314:31:23,52.000,21.000,5.000,4839.664,1935.000,7500.999,56.521,52.000,49.503,4299.998,10589.000,255.000,5.218,0.800,77.900,1552.700,0.800,30.000,1208.000
80,24-02-202314:31:24,50.000,31.000,8.000,4823.664,1147.000,5000.996,37.110,52.000,60.232,4299.998,10707.000,254.100,9.208,0.800,78.800,1552.700,0.800,30.000,1213.000
80,24-02-202314:31:25,50.000,33.000,8.000,4823.664,1065.000,5000.996,36.556,50.000,62.193,4299.998,10679.000,254.600,7.319,0.800,79.600,1552.700,0.800,30.000,1223.000
80,24-02-202314:31:26,49.000,36.000,8.000,4823.664,1005.000,5000.996,36.291,49.000,61.979,4299.998,10616.000,254.900,5.479,0.800,80.500,1552.700,0.800,30.000,1225.000
80,24-02-202314:31:27,49.000,37.000,8.000,4823.664,967.000,5000.996,36.354,52.000,69.792,4299.998,10582.000,253.100,16.469,0.800,81.300,1552.700,0.800,30.000,1222.000
80,24-02-202314:31:28,49.000,39.000,8.000,4823.664,975.000,5000.996,36.316,49.000,69.725,4299.998,10621.000,253.900,9.658,0.800,82.100,1552.700,0.800,30.000,1222.000
80,24-02-202314:31:29,48.000,39.000,8.000,4823.664,952.000,5000.996,36.409,49.000,93.490,4299.999,10579.000,255.700,5.978,0.800,82.900,1552.700,0.800,30.000,1223.000
80,24-02-202314:31:30,58.000,99.000,28.000,4825.664,1927.000,7500.999,162.288,52.000,63.281,4299.999,10568.000,106.600,42.412,0.800,83.000,1552.700,0.800,30.000,1228.000
80,24-02-202314:31:31,59.000,98.000,26.000,4825.664,1927.000,7500.999,163.384,51.000,73.033,4299.998,10642.000,54.900,23.422,0.800,82.900,1552.700,0.800,30.000,1222.000
80,24-02-202314:31:32,59.000,99.000,26.000,4825.664,1927.000,7500.999,163.638,52.000,69.271,4299.998,10676.000,53.200,21.381,0.800,82.800,1552.700,0.800,30.000,1215.000
80,24-02-202314:31:33,60.000,99.000,25.000,4825.664,1927.000,7500.999,163.514,50.000,69.010,4299.998,10674.000,53.200,22.921,0.800,82.600,1552.700,0.800,30.000,1210.000
